"TEAM","COMP","PASS.ATT","PASS.PCT","PASS.YDS..OFF.","PASS.YDS.ATT","PASS.TD","PASS.INT..OFF.","QBR","RUSH.ATT","RUSH.YDS..OFF.","RUSH.YDS.ATT","RUSH.TD..OFF.","TOTAL.FIRST.DOWNS","RUSH.FIRST.DOWNS","PASS.FIRST.DOWNS","THRD.DOWN.MADE","THRD.DOWN.ATT","THRD.DOWN.PCT","FOURTH.DOWN.ATT","PENALTIES","KICKING.PTS","FGA","FG.LNG","XP","PUNTS","PTS.AGAINST","TOTAL.YDS..DEF.","PASS.YDS..DEF.","RUSH.YARDS..DEF."
"2604",59,3,3,3,4,4,1,3,4,3,2,3,1,4,3,3,3,4,3,2,3,4,2,1,6,2,3,5,5,3
"2605",59,3,2,7,4,5,4,1,7,3,3,5,2,3,2,2,3,3,4,1,3,2,2,1,2,2,3,4,3,4
"2606",59,3,2,7,4,5,4,1,7,3,3,5,2,3,2,2,3,3,4,1,3,2,2,1,2,2,3,5,5,3
"2607",59,3,2,7,4,5,4,1,7,3,3,5,2,3,2,2,3,3,4,1,3,4,2,1,6,2,3,4,3,4
"2608",59,3,2,7,4,5,4,1,7,3,3,5,2,3,2,2,3,3,4,1,3,4,2,1,6,2,3,5,5,3
"2609",59,3,2,7,4,5,4,1,7,3,3,5,2,4,3,3,3,4,3,2,3,2,2,1,2,2,3,4,3,4
"2610",59,3,2,7,4,5,4,1,7,3,3,5,2,4,3,3,3,4,3,2,3,2,2,1,2,2,3,5,5,3
"2611",59,3,2,7,4,5,4,1,7,3,3,5,2,4,3,3,3,4,3,2,3,4,2,1,6,2,3,4,3,4
"2612",59,3,2,7,4,5,4,1,7,3,3,5,2,4,3,3,3,4,3,2,3,4,2,1,6,2,3,5,5,3
"2613",59,3,2,7,4,5,4,1,7,3,2,3,1,3,2,2,3,3,4,1,3,2,2,1,2,2,3,4,3,4
"2614",59,3,2,7,4,5,4,1,7,3,2,3,1,3,2,2,3,3,4,1,3,2,2,1,2,2,3,5,5,3
"2615",59,3,2,7,4,5,4,1,7,3,2,3,1,3,2,2,3,3,4,1,3,4,2,1,6,2,3,4,3,4
"2616",59,3,2,7,4,5,4,1,7,3,2,3,1,3,2,2,3,3,4,1,3,4,2,1,6,2,3,5,5,3
"2617",59,3,2,7,4,5,4,1,7,3,2,3,1,4,3,3,3,4,3,2,3,2,2,1,2,2,3,4,3,4
"2618",59,3,2,7,4,5,4,1,7,3,2,3,1,4,3,3,3,4,3,2,3,2,2,1,2,2,3,5,5,3
"2619",59,3,2,7,4,5,4,1,7,3,2,3,1,4,3,3,3,4,3,2,3,4,2,1,6,2,3,4,3,4
"2620",59,3,2,7,4,5,4,1,7,3,2,3,1,4,3,3,3,4,3,2,3,4,2,1,6,2,3,5,5,3
"2621",59,2,2,5,2,3,1,2,3,4,3,3,2,3,3,1,2,4,2,1,2,2,1,7,2,5,4,4,3,3
"2622",59,2,2,5,2,3,1,2,3,4,3,3,2,3,3,1,2,4,2,1,2,2,1,7,2,5,2,3,2,3
"2623",59,2,2,5,2,3,1,2,3,4,3,3,2,3,3,1,2,4,2,1,2,2,1,1,2,4,4,4,3,3
"2624",59,2,2,5,2,3,1,2,3,4,3,3,2,3,3,1,2,4,2,1,2,2,1,1,2,4,2,3,2,3
"2625",59,2,2,5,2,3,1,2,3,4,3,3,2,3,2,2,2,4,3,1,3,2,1,7,2,5,4,4,3,3
"2626",59,2,2,5,2,3,1,2,3,4,3,3,2,3,2,2,2,4,3,1,3,2,1,7,2,5,2,3,2,3
"2627",59,2,2,5,2,3,1,2,3,4,3,3,2,3,2,2,2,4,3,1,3,2,1,1,2,4,4,4,3,3
"2628",59,2,2,5,2,3,1,2,3,4,3,3,2,3,2,2,2,4,3,1,3,2,1,1,2,4,2,3,2,3
"2629",59,2,2,5,2,3,1,2,3,2,2,3,1,3,3,1,2,4,2,1,2,2,1,7,2,5,4,4,3,3
"2630",59,2,2,5,2,3,1,2,3,2,2,3,1,3,3,1,2,4,2,1,2,2,1,7,2,5,2,3,2,3
"2631",59,2,2,5,2,3,1,2,3,2,2,3,1,3,3,1,2,4,2,1,2,2,1,1,2,4,4,4,3,3
"2632",59,2,2,5,2,3,1,2,3,2,2,3,1,3,3,1,2,4,2,1,2,2,1,1,2,4,2,3,2,3
"2633",59,2,2,5,2,3,1,2,3,2,2,3,1,3,2,2,2,4,3,1,3,2,1,7,2,5,4,4,3,3
"2634",59,2,2,5,2,3,1,2,3,2,2,3,1,3,2,2,2,4,3,1,3,2,1,7,2,5,2,3,2,3
"2635",59,2,2,5,2,3,1,2,3,2,2,3,1,3,2,2,2,4,3,1,3,2,1,1,2,4,4,4,3,3
"2636",59,2,2,5,2,3,1,2,3,2,2,3,1,3,2,2,2,4,3,1,3,2,1,1,2,4,2,3,2,3
"2637",59,3,4,3,3,3,2,2,4,4,3,3,2,3,3,1,2,4,2,1,2,2,1,7,2,5,4,4,3,3
"2638",59,3,4,3,3,3,2,2,4,4,3,3,2,3,3,1,2,4,2,1,2,2,1,7,2,5,2,3,2,3
"2639",59,3,4,3,3,3,2,2,4,4,3,3,2,3,3,1,2,4,2,1,2,2,1,1,2,4,4,4,3,3
"2640",59,3,4,3,3,3,2,2,4,4,3,3,2,3,3,1,2,4,2,1,2,2,1,1,2,4,2,3,2,3
"2641",59,3,4,3,3,3,2,2,4,4,3,3,2,3,2,2,2,4,3,1,3,2,1,7,2,5,4,4,3,3
"2642",59,3,4,3,3,3,2,2,4,4,3,3,2,3,2,2,2,4,3,1,3,2,1,7,2,5,2,3,2,3
"2643",59,3,4,3,3,3,2,2,4,4,3,3,2,3,2,2,2,4,3,1,3,2,1,1,2,4,4,4,3,3
"2644",59,3,4,3,3,3,2,2,4,4,3,3,2,3,2,2,2,4,3,1,3,2,1,1,2,4,2,3,2,3
"2645",59,3,4,3,3,3,2,2,4,2,2,3,1,3,3,1,2,4,2,1,2,2,1,7,2,5,4,4,3,3
"2646",59,3,4,3,3,3,2,2,4,2,2,3,1,3,3,1,2,4,2,1,2,2,1,7,2,5,2,3,2,3
"2647",59,3,4,3,3,3,2,2,4,2,2,3,1,3,3,1,2,4,2,1,2,2,1,1,2,4,4,4,3,3
"2648",59,3,4,3,3,3,2,2,4,2,2,3,1,3,3,1,2,4,2,1,2,2,1,1,2,4,2,3,2,3
"2649",59,3,4,3,3,3,2,2,4,2,2,3,1,3,2,2,2,4,3,1,3,2,1,7,2,5,4,4,3,3
"2650",59,3,4,3,3,3,2,2,4,2,2,3,1,3,2,2,2,4,3,1,3,2,1,7,2,5,2,3,2,3
"2651",59,3,4,3,3,3,2,2,4,2,2,3,1,3,2,2,2,4,3,1,3,2,1,1,2,4,4,4,3,3
"2652",59,3,4,3,3,3,2,2,4,2,2,3,1,3,2,2,2,4,3,1,3,2,1,1,2,4,2,3,2,3
"2653",59,3,3,5,3,3,2,2,5,5,3,3,2,3,3,3,4,6,3,2,4,2,1,1,3,4,3,4,3,2
"2654",59,2,3,2,2,2,1,2,2,2,2,3,1,2,2,2,2,4,2,2,1,2,1,6,3,4,3,3,1,4
"2655",59,2,3,2,2,2,1,2,2,2,2,3,1,2,2,2,2,4,2,2,1,2,1,6,3,4,3,5,3,4
"2656",59,2,3,2,2,2,1,2,2,2,2,3,1,2,2,2,2,4,2,2,1,2,2,1,1,4,3,3,1,4
"2657",59,2,3,2,2,2,1,2,2,2,2,3,1,2,2,2,2,4,2,2,1,2,2,1,1,4,3,5,3,4
"2658",59,2,3,2,2,2,1,2,2,2,2,3,1,4,3,3,3,3,3,1,1,2,1,6,3,4,3,3,1,4
"2659",59,2,3,2,2,2,1,2,2,2,2,3,1,4,3,3,3,3,3,1,1,2,1,6,3,4,3,5,3,4
"2660",59,2,3,2,2,2,1,2,2,2,2,3,1,4,3,3,3,3,3,1,1,2,2,1,1,4,3,3,1,4
"2661",59,2,3,2,2,2,1,2,2,2,2,3,1,4,3,3,3,3,3,1,1,2,2,1,1,4,3,5,3,4
"2662",59,2,3,2,2,2,1,2,2,4,2,3,2,2,2,2,2,4,2,2,1,2,1,6,3,4,3,3,1,4
"2663",59,2,3,2,2,2,1,2,2,4,2,3,2,2,2,2,2,4,2,2,1,2,1,6,3,4,3,5,3,4
"2664",59,2,3,2,2,2,1,2,2,4,2,3,2,2,2,2,2,4,2,2,1,2,2,1,1,4,3,3,1,4
"2665",59,2,3,2,2,2,1,2,2,4,2,3,2,2,2,2,2,4,2,2,1,2,2,1,1,4,3,5,3,4
"2666",59,2,3,2,2,2,1,2,2,4,2,3,2,4,3,3,3,3,3,1,1,2,1,6,3,4,3,3,1,4
"2667",59,2,3,2,2,2,1,2,2,4,2,3,2,4,3,3,3,3,3,1,1,2,1,6,3,4,3,5,3,4
"2668",59,2,3,2,2,2,1,2,2,4,2,3,2,4,3,3,3,3,3,1,1,2,2,1,1,4,3,3,1,4
"2669",59,2,3,2,2,2,1,2,2,4,2,3,2,4,3,3,3,3,3,1,1,2,2,1,1,4,3,5,3,4
"2670",59,2,2,6,3,4,2,2,6,2,2,3,1,2,2,2,2,4,2,2,1,2,1,6,3,4,3,3,1,4
"2671",59,2,2,6,3,4,2,2,6,2,2,3,1,2,2,2,2,4,2,2,1,2,1,6,3,4,3,5,3,4
"2672",59,2,2,6,3,4,2,2,6,2,2,3,1,2,2,2,2,4,2,2,1,2,2,1,1,4,3,3,1,4
"2673",59,2,2,6,3,4,2,2,6,2,2,3,1,2,2,2,2,4,2,2,1,2,2,1,1,4,3,5,3,4
"2674",59,2,2,6,3,4,2,2,6,2,2,3,1,4,3,3,3,3,3,1,1,2,1,6,3,4,3,3,1,4
"2675",59,2,2,6,3,4,2,2,6,2,2,3,1,4,3,3,3,3,3,1,1,2,1,6,3,4,3,5,3,4
"2676",59,2,2,6,3,4,2,2,6,2,2,3,1,4,3,3,3,3,3,1,1,2,2,1,1,4,3,3,1,4
"2677",59,2,2,6,3,4,2,2,6,2,2,3,1,4,3,3,3,3,3,1,1,2,2,1,1,4,3,5,3,4
"2678",59,2,2,6,3,4,2,2,6,4,2,3,2,2,2,2,2,4,2,2,1,2,1,6,3,4,3,3,1,4
"2679",59,2,2,6,3,4,2,2,6,4,2,3,2,2,2,2,2,4,2,2,1,2,1,6,3,4,3,5,3,4
"2680",59,2,2,6,3,4,2,2,6,4,2,3,2,2,2,2,2,4,2,2,1,2,2,1,1,4,3,3,1,4
"2681",59,2,2,6,3,4,2,2,6,4,2,3,2,2,2,2,2,4,2,2,1,2,2,1,1,4,3,5,3,4
"2682",59,2,2,6,3,4,2,2,6,4,2,3,2,4,3,3,3,3,3,1,1,2,1,6,3,4,3,3,1,4
"2683",59,2,2,6,3,4,2,2,6,4,2,3,2,4,3,3,3,3,3,1,1,2,1,6,3,4,3,5,3,4
"2684",59,2,2,6,3,4,2,2,6,4,2,3,2,4,3,3,3,3,3,1,1,2,2,1,1,4,3,3,1,4
"2685",59,2,2,6,3,4,2,2,6,4,2,3,2,4,3,3,3,3,3,1,1,2,2,1,1,4,3,5,3,4
"2686",59,2,3,3,3,3,2,3,4,4,3,3,1,4,2,4,4,5,3,1,2,3,2,6,2,3,3,4,4,2
"2687",59,4,4,6,4,4,3,1,6,3,2,3,1,5,5,1,4,4,4,1,3,6,3,6,2,3,4,4,4,2
"2688",59,4,4,6,4,4,3,1,6,3,2,3,1,5,5,1,4,4,4,1,3,6,3,6,2,3,1,3,3,2
"2689",59,4,4,6,4,4,3,1,6,3,2,3,1,5,5,1,4,4,4,1,3,5,3,6,3,3,4,4,4,2
"2690",59,4,4,6,4,4,3,1,6,3,2,3,1,5,5,1,4,4,4,1,3,5,3,6,3,3,1,3,3,2
"2691",59,4,4,6,4,4,3,1,6,3,2,3,1,6,5,4,4,6,3,2,2,6,3,6,2,3,4,4,4,2
"2692",59,4,4,6,4,4,3,1,6,3,2,3,1,6,5,4,4,6,3,2,2,6,3,6,2,3,1,3,3,2
"2693",59,4,4,6,4,4,3,1,6,3,2,3,1,6,5,4,4,6,3,2,2,5,3,6,3,3,4,4,4,2
"2694",59,4,4,6,4,4,3,1,6,3,2,3,1,6,5,4,4,6,3,2,2,5,3,6,3,3,1,3,3,2
"2695",59,4,4,6,4,4,3,1,6,5,3,3,3,5,5,1,4,4,4,1,3,6,3,6,2,3,4,4,4,2
"2696",59,4,4,6,4,4,3,1,6,5,3,3,3,5,5,1,4,4,4,1,3,6,3,6,2,3,1,3,3,2
"2697",59,4,4,6,4,4,3,1,6,5,3,3,3,5,5,1,4,4,4,1,3,5,3,6,3,3,4,4,4,2
"2698",59,4,4,6,4,4,3,1,6,5,3,3,3,5,5,1,4,4,4,1,3,5,3,6,3,3,1,3,3,2
"2699",59,4,4,6,4,4,3,1,6,5,3,3,3,6,5,4,4,6,3,2,2,6,3,6,2,3,4,4,4,2
"2700",59,4,4,6,4,4,3,1,6,5,3,3,3,6,5,4,4,6,3,2,2,6,3,6,2,3,1,3,3,2
"2701",59,4,4,6,4,4,3,1,6,5,3,3,3,6,5,4,4,6,3,2,2,5,3,6,3,3,4,4,4,2
"2702",59,4,4,6,4,4,3,1,6,5,3,3,3,6,5,4,4,6,3,2,2,5,3,6,3,3,1,3,3,2
"2703",59,5,5,4,4,3,1,2,4,3,2,3,1,5,5,1,4,4,4,1,3,6,3,6,2,3,4,4,4,2
"2704",59,5,5,4,4,3,1,2,4,3,2,3,1,5,5,1,4,4,4,1,3,6,3,6,2,3,1,3,3,2
"2705",59,5,5,4,4,3,1,2,4,3,2,3,1,5,5,1,4,4,4,1,3,5,3,6,3,3,4,4,4,2
"2706",59,5,5,4,4,3,1,2,4,3,2,3,1,5,5,1,4,4,4,1,3,5,3,6,3,3,1,3,3,2
"2707",59,5,5,4,4,3,1,2,4,3,2,3,1,6,5,4,4,6,3,2,2,6,3,6,2,3,4,4,4,2
"2708",59,5,5,4,4,3,1,2,4,3,2,3,1,6,5,4,4,6,3,2,2,6,3,6,2,3,1,3,3,2
"2709",59,5,5,4,4,3,1,2,4,3,2,3,1,6,5,4,4,6,3,2,2,5,3,6,3,3,4,4,4,2
"2710",59,5,5,4,4,3,1,2,4,3,2,3,1,6,5,4,4,6,3,2,2,5,3,6,3,3,1,3,3,2
"2711",59,5,5,4,4,3,1,2,4,5,3,3,3,5,5,1,4,4,4,1,3,6,3,6,2,3,4,4,4,2
"2712",59,5,5,4,4,3,1,2,4,5,3,3,3,5,5,1,4,4,4,1,3,6,3,6,2,3,1,3,3,2
"2713",59,5,5,4,4,3,1,2,4,5,3,3,3,5,5,1,4,4,4,1,3,5,3,6,3,3,4,4,4,2
"2714",59,5,5,4,4,3,1,2,4,5,3,3,3,5,5,1,4,4,4,1,3,5,3,6,3,3,1,3,3,2
"2715",59,5,5,4,4,3,1,2,4,5,3,3,3,6,5,4,4,6,3,2,2,6,3,6,2,3,4,4,4,2
"2716",59,5,5,4,4,3,1,2,4,5,3,3,3,6,5,4,4,6,3,2,2,6,3,6,2,3,1,3,3,2
"2717",59,5,5,4,4,3,1,2,4,5,3,3,3,6,5,4,4,6,3,2,2,5,3,6,3,3,4,4,4,2
"2718",59,5,5,4,4,3,1,2,4,5,3,3,3,6,5,4,4,6,3,2,2,5,3,6,3,3,1,3,3,2
"2719",59,4,3,6,3,2,2,2,5,4,2,3,2,4,4,2,4,6,3,2,3,4,3,6,2,4,4,4,3,4
"2720",59,4,3,6,3,2,2,2,5,4,2,3,2,4,4,2,4,6,3,2,3,4,3,6,2,4,3,4,3,3
"2721",59,4,3,6,3,2,2,2,5,4,2,3,2,4,4,2,4,6,3,2,3,2,2,3,1,2,4,4,3,4
"2722",59,4,3,6,3,2,2,2,5,4,2,3,2,4,4,2,4,6,3,2,3,2,2,3,1,2,3,4,3,3
"2723",59,4,3,6,3,2,2,2,5,4,2,3,2,5,3,5,6,6,5,2,3,4,3,6,2,4,4,4,3,4
"2724",59,4,3,6,3,2,2,2,5,4,2,3,2,5,3,5,6,6,5,2,3,4,3,6,2,4,3,4,3,3
"2725",59,4,3,6,3,2,2,2,5,4,2,3,2,5,3,5,6,6,5,2,3,2,2,3,1,2,4,4,3,4
"2726",59,4,3,6,3,2,2,2,5,4,2,3,2,5,3,5,6,6,5,2,3,2,2,3,1,2,3,4,3,3
"2727",59,4,3,6,3,2,2,2,5,5,4,5,2,4,4,2,4,6,3,2,3,4,3,6,2,4,4,4,3,4
"2728",59,4,3,6,3,2,2,2,5,5,4,5,2,4,4,2,4,6,3,2,3,4,3,6,2,4,3,4,3,3
"2729",59,4,3,6,3,2,2,2,5,5,4,5,2,4,4,2,4,6,3,2,3,2,2,3,1,2,4,4,3,4
"2730",59,4,3,6,3,2,2,2,5,5,4,5,2,4,4,2,4,6,3,2,3,2,2,3,1,2,3,4,3,3
"2731",59,4,3,6,3,2,2,2,5,5,4,5,2,5,3,5,6,6,5,2,3,4,3,6,2,4,4,4,3,4
"2732",59,4,3,6,3,2,2,2,5,5,4,5,2,5,3,5,6,6,5,2,3,4,3,6,2,4,3,4,3,3
"2733",59,4,3,6,3,2,2,2,5,5,4,5,2,5,3,5,6,6,5,2,3,2,2,3,1,2,4,4,3,4
"2734",59,4,3,6,3,2,2,2,5,5,4,5,2,5,3,5,6,6,5,2,3,2,2,3,1,2,3,4,3,3
"2735",59,4,4,6,4,3,1,2,5,4,2,3,2,4,4,2,4,6,3,2,3,4,3,6,2,4,4,4,3,4
"2736",59,4,4,6,4,3,1,2,5,4,2,3,2,4,4,2,4,6,3,2,3,4,3,6,2,4,3,4,3,3
"2737",59,4,4,6,4,3,1,2,5,4,2,3,2,4,4,2,4,6,3,2,3,2,2,3,1,2,4,4,3,4
"2738",59,4,4,6,4,3,1,2,5,4,2,3,2,4,4,2,4,6,3,2,3,2,2,3,1,2,3,4,3,3
"2739",59,4,4,6,4,3,1,2,5,4,2,3,2,5,3,5,6,6,5,2,3,4,3,6,2,4,4,4,3,4
"2740",59,4,4,6,4,3,1,2,5,4,2,3,2,5,3,5,6,6,5,2,3,4,3,6,2,4,3,4,3,3
"2741",59,4,4,6,4,3,1,2,5,4,2,3,2,5,3,5,6,6,5,2,3,2,2,3,1,2,4,4,3,4
"2742",59,4,4,6,4,3,1,2,5,4,2,3,2,5,3,5,6,6,5,2,3,2,2,3,1,2,3,4,3,3
"2743",59,4,4,6,4,3,1,2,5,5,4,5,2,4,4,2,4,6,3,2,3,4,3,6,2,4,4,4,3,4
"2744",59,4,4,6,4,3,1,2,5,5,4,5,2,4,4,2,4,6,3,2,3,4,3,6,2,4,3,4,3,3
"2745",59,4,4,6,4,3,1,2,5,5,4,5,2,4,4,2,4,6,3,2,3,2,2,3,1,2,4,4,3,4
"2746",59,4,4,6,4,3,1,2,5,5,4,5,2,4,4,2,4,6,3,2,3,2,2,3,1,2,3,4,3,3
"2747",59,4,4,6,4,3,1,2,5,5,4,5,2,5,3,5,6,6,5,2,3,4,3,6,2,4,4,4,3,4
"2748",59,4,4,6,4,3,1,2,5,5,4,5,2,5,3,5,6,6,5,2,3,4,3,6,2,4,3,4,3,3
"2749",59,4,4,6,4,3,1,2,5,5,4,5,2,5,3,5,6,6,5,2,3,2,2,3,1,2,4,4,3,4
"2750",59,4,4,6,4,3,1,2,5,5,4,5,2,5,3,5,6,6,5,2,3,2,2,3,1,2,3,4,3,3
"2751",59,3,4,3,4,3,3,3,4,4,3,3,2,3,2,3,4,5,4,1,1,2,1,1,3,4,5,4,2,4
"2752",59,3,4,3,4,3,3,3,4,4,3,3,2,3,2,3,4,5,4,1,1,2,1,1,3,4,3,4,2,3
"2753",59,3,4,3,4,3,3,3,4,4,3,3,2,3,2,3,4,5,4,1,1,3,2,1,2,3,5,4,2,4
"2754",59,3,4,3,4,3,3,3,4,4,3,3,2,3,2,3,4,5,4,1,1,3,2,1,2,3,3,4,2,3
"2755",59,3,4,3,4,3,3,3,4,4,3,3,2,3,3,2,2,5,2,3,4,2,1,1,3,4,5,4,2,4
"2756",59,3,4,3,4,3,3,3,4,4,3,3,2,3,3,2,2,5,2,3,4,2,1,1,3,4,3,4,2,3
"2757",59,3,4,3,4,3,3,3,4,4,3,3,2,3,3,2,2,5,2,3,4,3,2,1,2,3,5,4,2,4
"2758",59,3,4,3,4,3,3,3,4,4,3,3,2,3,3,2,2,5,2,3,4,3,2,1,2,3,3,4,2,3
"2759",59,3,4,3,4,3,3,3,4,2,3,4,1,3,2,3,4,5,4,1,1,2,1,1,3,4,5,4,2,4
"2760",59,3,4,3,4,3,3,3,4,2,3,4,1,3,2,3,4,5,4,1,1,2,1,1,3,4,3,4,2,3
"2761",59,3,4,3,4,3,3,3,4,2,3,4,1,3,2,3,4,5,4,1,1,3,2,1,2,3,5,4,2,4
"2762",59,3,4,3,4,3,3,3,4,2,3,4,1,3,2,3,4,5,4,1,1,3,2,1,2,3,3,4,2,3
"2763",59,3,4,3,4,3,3,3,4,2,3,4,1,3,3,2,2,5,2,3,4,2,1,1,3,4,5,4,2,4
"2764",59,3,4,3,4,3,3,3,4,2,3,4,1,3,3,2,2,5,2,3,4,2,1,1,3,4,3,4,2,3
"2765",59,3,4,3,4,3,3,3,4,2,3,4,1,3,3,2,2,5,2,3,4,3,2,1,2,3,5,4,2,4
"2766",59,3,4,3,4,3,3,3,4,2,3,4,1,3,3,2,2,5,2,3,4,3,2,1,2,3,3,4,2,3
"2767",59,2,2,3,2,2,2,1,5,4,3,3,2,3,2,3,4,5,4,1,1,2,1,1,3,4,5,4,2,4
"2768",59,2,2,3,2,2,2,1,5,4,3,3,2,3,2,3,4,5,4,1,1,2,1,1,3,4,3,4,2,3
"2769",59,2,2,3,2,2,2,1,5,4,3,3,2,3,2,3,4,5,4,1,1,3,2,1,2,3,5,4,2,4
"2770",59,2,2,3,2,2,2,1,5,4,3,3,2,3,2,3,4,5,4,1,1,3,2,1,2,3,3,4,2,3
"2771",59,2,2,3,2,2,2,1,5,4,3,3,2,3,3,2,2,5,2,3,4,2,1,1,3,4,5,4,2,4
"2772",59,2,2,3,2,2,2,1,5,4,3,3,2,3,3,2,2,5,2,3,4,2,1,1,3,4,3,4,2,3
"2773",59,2,2,3,2,2,2,1,5,4,3,3,2,3,3,2,2,5,2,3,4,3,2,1,2,3,5,4,2,4
"2774",59,2,2,3,2,2,2,1,5,4,3,3,2,3,3,2,2,5,2,3,4,3,2,1,2,3,3,4,2,3
"2775",59,2,2,3,2,2,2,1,5,2,3,4,1,3,2,3,4,5,4,1,1,2,1,1,3,4,5,4,2,4
"2776",59,2,2,3,2,2,2,1,5,2,3,4,1,3,2,3,4,5,4,1,1,2,1,1,3,4,3,4,2,3
"2777",59,2,2,3,2,2,2,1,5,2,3,4,1,3,2,3,4,5,4,1,1,3,2,1,2,3,5,4,2,4
"2778",59,2,2,3,2,2,2,1,5,2,3,4,1,3,2,3,4,5,4,1,1,3,2,1,2,3,3,4,2,3
"2779",59,2,2,3,2,2,2,1,5,2,3,4,1,3,3,2,2,5,2,3,4,2,1,1,3,4,5,4,2,4
"2780",59,2,2,3,2,2,2,1,5,2,3,4,1,3,3,2,2,5,2,3,4,2,1,1,3,4,3,4,2,3
"2781",59,2,2,3,2,2,2,1,5,2,3,4,1,3,3,2,2,5,2,3,4,3,2,1,2,3,5,4,2,4
"2782",59,2,2,3,2,2,2,1,5,2,3,4,1,3,3,2,2,5,2,3,4,3,2,1,2,3,3,4,2,3
"2783",59,4,4,5,2,2,1,1,4,2,2,4,1,3,3,2,3,4,3,4,2,1,1,1,2,3,4,6,5,3
"2784",59,4,4,5,2,2,1,1,4,2,2,4,1,3,3,2,3,4,3,4,2,1,1,1,2,3,3,4,3,3
"2785",59,4,4,5,2,2,1,1,4,2,2,4,1,3,3,2,3,4,3,4,2,1,1,1,1,4,4,6,5,3
"2786",59,4,4,5,2,2,1,1,4,2,2,4,1,3,3,2,3,4,3,4,2,1,1,1,1,4,3,4,3,3
"2787",59,4,4,5,2,2,1,1,4,2,2,4,1,3,2,2,3,4,3,1,3,1,1,1,2,3,4,6,5,3
"2788",59,4,4,5,2,2,1,1,4,2,2,4,1,3,2,2,3,4,3,1,3,1,1,1,2,3,3,4,3,3
"2789",59,4,4,5,2,2,1,1,4,2,2,4,1,3,2,2,3,4,3,1,3,1,1,1,1,4,4,6,5,3
"2790",59,4,4,5,2,2,1,1,4,2,2,4,1,3,2,2,3,4,3,1,3,1,1,1,1,4,3,4,3,3
"2791",59,4,4,5,2,2,1,1,4,2,2,3,1,3,3,2,3,4,3,4,2,1,1,1,2,3,4,6,5,3
"2792",59,4,4,5,2,2,1,1,4,2,2,3,1,3,3,2,3,4,3,4,2,1,1,1,2,3,3,4,3,3
"2793",59,4,4,5,2,2,1,1,4,2,2,3,1,3,3,2,3,4,3,4,2,1,1,1,1,4,4,6,5,3
"2794",59,4,4,5,2,2,1,1,4,2,2,3,1,3,3,2,3,4,3,4,2,1,1,1,1,4,3,4,3,3
"2795",59,4,4,5,2,2,1,1,4,2,2,3,1,3,2,2,3,4,3,1,3,1,1,1,2,3,4,6,5,3
"2796",59,4,4,5,2,2,1,1,4,2,2,3,1,3,2,2,3,4,3,1,3,1,1,1,2,3,3,4,3,3
"2797",59,4,4,5,2,2,1,1,4,2,2,3,1,3,2,2,3,4,3,1,3,1,1,1,1,4,4,6,5,3
"2798",59,4,4,5,2,2,1,1,4,2,2,3,1,3,2,2,3,4,3,1,3,1,1,1,1,4,3,4,3,3
"2799",59,3,3,4,2,2,1,3,3,2,2,4,1,3,3,2,3,4,3,4,2,1,1,1,2,3,4,6,5,3
"2800",59,3,3,4,2,2,1,3,3,2,2,4,1,3,3,2,3,4,3,4,2,1,1,1,2,3,3,4,3,3
"2801",59,3,3,4,2,2,1,3,3,2,2,4,1,3,3,2,3,4,3,4,2,1,1,1,1,4,4,6,5,3
"2802",59,3,3,4,2,2,1,3,3,2,2,4,1,3,3,2,3,4,3,4,2,1,1,1,1,4,3,4,3,3
"2803",59,3,3,4,2,2,1,3,3,2,2,4,1,3,2,2,3,4,3,1,3,1,1,1,2,3,4,6,5,3
"2804",59,3,3,4,2,2,1,3,3,2,2,4,1,3,2,2,3,4,3,1,3,1,1,1,2,3,3,4,3,3
"2805",59,3,3,4,2,2,1,3,3,2,2,4,1,3,2,2,3,4,3,1,3,1,1,1,1,4,4,6,5,3
"2806",59,3,3,4,2,2,1,3,3,2,2,4,1,3,2,2,3,4,3,1,3,1,1,1,1,4,3,4,3,3
"2807",59,3,3,4,2,2,1,3,3,2,2,3,1,3,3,2,3,4,3,4,2,1,1,1,2,3,4,6,5,3
"2808",59,3,3,4,2,2,1,3,3,2,2,3,1,3,3,2,3,4,3,4,2,1,1,1,2,3,3,4,3,3
"2809",59,3,3,4,2,2,1,3,3,2,2,3,1,3,3,2,3,4,3,4,2,1,1,1,1,4,4,6,5,3
"2810",59,3,3,4,2,2,1,3,3,2,2,3,1,3,3,2,3,4,3,4,2,1,1,1,1,4,3,4,3,3
"2811",59,3,3,4,2,2,1,3,3,2,2,3,1,3,2,2,3,4,3,1,3,1,1,1,2,3,4,6,5,3
"2812",59,3,3,4,2,2,1,3,3,2,2,3,1,3,2,2,3,4,3,1,3,1,1,1,2,3,3,4,3,3
"2813",59,3,3,4,2,2,1,3,3,2,2,3,1,3,2,2,3,4,3,1,3,1,1,1,1,4,4,6,5,3
"2814",59,3,3,4,2,2,1,3,3,2,2,3,1,3,2,2,3,4,3,1,3,1,1,1,1,4,3,4,3,3
"2815",59,4,4,6,4,3,2,2,5,4,3,4,2,5,5,4,1,4,2,3,2,4,2,1,2,2,3,3,3,2
"2816",59,5,4,6,4,3,3,1,6,4,3,4,1,5,4,4,5,5,5,1,3,5,3,7,3,2,3,4,3,2
